ts,temp,humidity
1594619390.862295,19.5,75.80000305175781
1594619384.8935466,19.5,75.80000305175781
1594619376.7877936,19.5,75.80000305175781
1594619367.5903625,19.5,75.80000305175781
1594619362.157919,19.5,75.80000305175781
1594619356.1911128,19.5,75.80000305175781
1594619348.0695612,19.5,75.9000015258789
1594619343.7173648,19.5,75.80000305175781
1594619335.0662901,19.5,75.9000015258789
1594619330.1776302,19.5,75.9000015258789
1594619325.8227339,19.5,75.9000015258789
1594619321.4693005,19.5,75.80000305175781
1594619317.1090865,19.5,75.80000305175781
1594619312.2183998,19.5,75.80000305175781
1594619308.3960204,19.5,75.80000305175781
1594619302.961257,19.299999237060547,75.80000305175781
1594619293.2467134,19.5,75.69999694824219
1594619289.4323983,19.5,75.80000305175781
1594619285.0780206,19.5,75.69999694824219
1594619278.039352,19.5,75.69999694824219
1594619272.04713,19.5,75.80000305175781
1594619266.6205964,19.5,75.69999694824219
1594619257.4381938,19.5,76.0999984741211
1594619253.623706,19.5,75.69999694824219
1594619246.585518,19.5,76.0999984741211
1594619238.472843,19.5,75.80000305175781
1594619227.131602,19.5,75.80000305175781
1594619222.7727098,19.5,75.80000305175781
1594619217.3463821,19.5,75.69999694824219
1594619203.0488932,19.5,75.80000305175781
1594619197.6224458,19.5,76.0
1594619192.7333071,19.399999618530273,75.80000305175781
1594619185.6964285,19.5,75.80000305175781
1594619181.882098,19.5,75.80000305175781
1594619175.380415,19.5,76.19999694824219
1594619164.4988024,19.5,75.80000305175781
1594619158.5285714,19.5,75.80000305175781
1594619153.101199,19.5,75.9000015258789
1594619148.7485082,19.5,75.80000305175781
1594619140.0972831,19.5,75.9000015258789
1594619134.1355462,19.5,75.9000015258789
1594619129.783972,19.5,75.9000015258789
1594619125.9703631,19.5,75.9000015258789
1594619121.6177118,19.5,75.80000305175781
1594619116.7303345,19.5,75.80000305175781
1594619109.6852665,19.5,75.9000015258789
1594619103.1687837,19.5,75.9000015258789
1594619099.3532665,19.5,75.9000015258789
1594619095.0014124,19.5,75.80000305175781
1594619090.108896,19.399999618530273,75.80000305175781
1594619084.6830325,19.399999618530273,75.69999694824219
1594619080.8672626,19.5,75.80000305175781
1594619073.2856226,19.5,75.80000305175781
1594619067.8601162,19.5,75.80000305175781
1594619062.9744346,19.5,75.69999694824219
1594619057.0107565,19.5,75.69999694824219
1594619049.3916225,19.399999618530273,75.69999694824219
1594619043.965391,19.5,75.80000305175781
1594619040.1462824,19.5,75.80000305175781
1594619035.7912252,19.5,75.69999694824219
1594619030.3668108,19.399999618530273,75.69999694824219
1594619026.0150206,19.5,75.80000305175781
1594619017.899907,19.5,75.9000015258789
1594619012.474503,19.399999618530273,75.69999694824219
1594619004.3557158,19.5,75.69999694824219
1594618998.3963823,19.399999618530273,75.69999694824219
1594618983.5157554,19.399999618530273,75.80000305175781
1594618979.158991,19.399999618530273,75.80000305175781
1594618974.80052,19.399999618530273,75.80000305175781
1594618969.9127743,19.399999618530273,75.80000305175781
1594618965.5577133,19.399999618530273,76.0
1594618960.6688032,19.399999618530273,75.80000305175781
1594618956.309533,19.399999618530273,75.80000305175781
1594618951.9601455,19.399999618530273,75.69999694824219
1594618941.7000694,19.399999618530273,75.80000305175781
1594618937.3428135,19.399999618530273,75.80000305175781
1594618933.523818,19.399999618530273,75.80000305175781
1594618923.1843822,19.399999618530273,75.80000305175781
1594618918.2787502,19.399999618530273,75.80000305175781
1594618913.3906298,19.399999618530273,75.9000015258789
1594618909.5674155,19.399999618530273,75.69999694824219
1594618905.2147038,19.399999618530273,75.69999694824219
1594618899.7881305,19.399999618530273,75.69999694824219
1594618893.8240967,19.399999618530273,75.5999984741211
1594618889.9989636,19.399999618530273,75.5999984741211
1594618884.5780432,19.399999618530273,75.5999984741211
1594618880.2242632,19.399999618530273,75.5999984741211
1594618875.3344285,19.399999618530273,75.80000305175781
1594618864.4655182,19.399999618530273,75.9000015258789
1594618859.0395947,19.399999618530273,75.80000305175781
1594618854.1491175,19.399999618530273,75.80000305175781
1594618849.7993069,19.399999618530273,75.80000305175781
1594618844.9083116,19.399999618530273,75.69999694824219
1594618840.0177472,19.399999618530273,75.5999984741211
1594618836.2024882,19.399999618530273,75.5999984741211
1594618831.8510954,19.399999618530273,75.5999984741211
1594618823.7406044,19.399999618530273,75.5999984741211
1594618819.9193914,19.399999618530273,75.5999984741211
1594618814.4932287,19.399999618530273,75.69999694824219
1594618809.0307481,19.399999618530273,75.5
1594618804.678304,19.399999618530273,75.0
1594618800.3255255,19.399999618530273,75.5
1594618795.9728467,19.399999618530273,75.5
1594618791.622998,19.399999618530273,75.5
1594618782.9735024,19.399999618530273,75.5
1594618778.0820165,19.399999618530273,75.5
1594618773.1809018,19.399999618530273,75.5
1594618768.2883885,19.399999618530273,75.4000015258789
1594618764.4733367,19.399999618530273,75.4000015258789
1594618759.0466256,19.399999618530273,75.4000015258789
1594618754.1586769,19.399999618530273,73.80000305175781
1594618748.1856954,19.399999618530273,75.4000015258789
1594618742.2289193,19.399999618530273,75.5
1594618736.2467284,19.399999618530273,75.5
1594618730.2794404,19.399999618530273,75.4000015258789
1594618725.923659,19.399999618530273,75.4000015258789
1594618716.7409554,19.399999618530273,75.5
1594618708.6269164,19.399999618530273,75.5
1594618704.8122435,19.399999618530273,75.5
1594618699.9283519,19.399999618530273,75.5
1594618695.0352948,19.399999618530273,75.5
1594618689.58657,19.399999618530273,75.5
1594618680.9359155,19.399999618530273,75.5
1594618674.4406984,19.399999618530273,75.4000015258789
1594618667.9387324,19.399999618530273,75.5
1594618660.9006386,19.399999618530273,75.4000015258789
1594618656.0109403,19.399999618530273,75.4000015258789
1594618647.361925,19.399999618530273,75.5
1594618643.0093243,19.399999618530273,75.4000015258789
1594618634.8895152,19.399999618530273,75.5
1594618630.5380404,19.399999618530273,75.4000015258789
1594618626.7059307,19.399999618530273,75.4000015258789
1594618622.3494413,19.399999618530273,75.30000305175781
1594618617.9965072,19.399999618530273,75.30000305175781
1594618613.105963,19.399999618530273,75.30000305175781
1594618606.5940216,19.399999618530273,75.4000015258789
1594618601.1686835,19.399999618530273,75.30000305175781
1594618593.0500054,19.399999618530273,75.30000305175781
1594618587.0674706,19.399999618530273,75.30000305175781
1594618581.6402063,19.399999618530273,75.30000305175781
1594618573.535029,19.399999618530273,75.30000305175781
1594618569.1731765,19.399999618530273,75.30000305175781
1594618563.7464054,19.399999618530273,75.30000305175781
1594618558.8586912,19.399999618530273,75.30000305175781
1594618545.6515367,19.399999618530273,75.30000305175781
1594618541.297676,19.399999618530273,75.30000305175781
1594618535.8711665,19.399999618530273,75.30000305175781
1594618529.907894,19.399999618530273,76.19999694824219
1594618525.5479126,19.399999618530273,75.30000305175781
1594618520.1225274,19.399999618530273,75.5999984741211
1594618504.7103815,19.399999618530273,75.19999694824219
1594618500.8965394,19.399999618530273,75.30000305175781
1594618497.0824625,19.399999618530273,75.30000305175781
1594618486.8195045,19.399999618530273,75.30000305175781
1594618481.3908944,19.299999237060547,75.19999694824219
1594618476.499505,19.399999618530273,75.30000305175781
1594618470.5289688,19.399999618530273,75.30000305175781
1594618464.031352,19.399999618530273,75.30000305175781
1594618456.4583442,19.299999237060547,75.19999694824219
1594618452.6410306,19.299999237060547,75.19999694824219
1594618435.0928528,19.299999237060547,75.4000015258789
1594618430.2088675,19.299999237060547,75.30000305175781
1594618425.3171294,19.299999237060547,75.30000305175781
1594618420.4309435,19.399999618530273,75.4000015258789
1594618416.0784662,19.299999237060547,75.19999694824219
1594618411.1925788,19.299999237060547,75.19999694824219
1594618407.3680794,19.299999237060547,75.19999694824219
1594618397.6472936,19.299999237060547,75.19999694824219
1594618393.8342855,19.299999237060547,75.19999694824219
1594618387.8377645,19.299999237060547,75.4000015258789
1594618380.797293,19.299999237060547,75.30000305175781
1594618376.446257,19.299999237060547,75.4000015258789
1594618372.089642,19.299999237060547,75.19999694824219
1594618366.1265426,19.299999237060547,75.19999694824219
1594618358.5559242,19.299999237060547,75.19999694824219
1594618354.7414405,19.399999618530273,75.4000015258789
1594618349.8477962,19.299999237060547,75.4000015258789
1594618344.954769,19.299999237060547,75.30000305175781
1594618341.1346655,19.299999237060547,75.19999694824219
1594618335.6949265,19.299999237060547,75.19999694824219
1594618323.527034,19.299999237060547,75.30000305175781
1594618318.6379983,19.299999237060547,75.30000305175781
1594618314.2864268,19.299999237060547,75.19999694824219
1594618309.4003475,19.299999237060547,75.19999694824219
1594618304.5111785,19.299999237060547,75.5999984741211
1594618300.6954427,19.299999237060547,75.19999694824219
1594618296.8782814,19.299999237060547,75.19999694824219
1594618291.9901302,19.299999237060547,75.19999694824219
1594618283.8767095,19.299999237060547,75.19999694824219
1594618278.4494936,19.299999237060547,75.30000305175781
1594618274.0994365,19.299999237060547,75.0999984741211
1594618268.6405432,19.299999237060547,75.0999984741211
1594618264.2885425,19.299999237060547,75.0999984741211
1594618257.2520065,19.299999237060547,75.0
1594618250.2110133,19.299999237060547,75.0
1594618243.7094398,19.299999237060547,75.0999984741211
1594618236.6725974,19.299999237060547,75.0
1594618225.869172,19.299999237060547,75.0
1594618218.8328278,19.299999237060547,75.0
1594618215.0161786,19.299999237060547,75.0
1594618209.0465724,19.299999237060547,75.0
1594618198.78452,19.299999237060547,75.0999984741211
1594618194.4299345,19.299999237060547,75.0
1594618189.5399244,19.299999237060547,75.0999984741211
1594618185.1892836,19.299999237060547,75.0
1594618178.1488204,19.299999237060547,75.0999984741211
1594618171.6476614,19.299999237060547,75.0999984741211
1594618167.2962382,19.299999237060547,75.0
1594618162.4090881,19.299999237060547,75.0
1594618156.9784908,19.299999237060547,75.0
1594618150.9860005,19.299999237060547,75.0
1594618146.0356262,19.299999237060547,75.0
1594618140.610592,19.299999237060547,75.0
1594618136.7937253,19.299999237060547,75.0
1594618132.4411762,19.299999237060547,75.0
1594618125.9400434,19.299999237060547,75.0
1594618121.0547404,19.299999237060547,75.0
1594618113.4784071,19.299999237060547,75.0
1594618108.0521698,19.299999237060547,75.0
1594618103.696072,19.299999237060547,75.0
1594618098.2692425,19.299999237060547,75.0
1594618093.3844845,19.299999237060547,74.9000015258789
1594618089.5660346,19.299999237060547,74.9000015258789
1594618084.6514628,19.299999237060547,75.0
1594618073.313873,19.299999237060547,75.0
1594618069.4977162,19.299999237060547,75.0
1594618058.6993275,19.299999237060547,75.0
1594618053.8116221,19.299999237060547,74.9000015258789
1594618049.997876,19.299999237060547,75.0
1594618045.1026466,19.299999237060547,75.0
1594618039.676816,19.299999237060547,75.0
1594618029.3909187,19.299999237060547,75.0
1594618024.5005832,19.299999237060547,75.0
1594618016.9115179,19.299999237060547,75.0
1594618004.2380805,19.299999237060547,75.0999984741211
1594618000.4241273,19.299999237060547,75.0999984741211
1594617993.9263878,19.299999237060547,75.0999984741211
1594617989.575673,19.299999237060547,75.0
1594617984.1413643,19.299999237060547,75.0
1594617979.2541025,19.299999237060547,75.0999984741211
1594617974.8993242,19.299999237060547,75.0
1594617966.2504704,19.299999237060547,75.0999984741211
1594617961.3641484,19.299999237060547,75.0999984741211
1594617955.9267464,19.299999237060547,75.19999694824219
1594617950.4990313,19.299999237060547,75.19999694824219
1594617946.1481366,19.299999237060547,75.0999984741211
1594617942.3358474,19.299999237060547,75.0999984741211
1594617936.9127767,19.299999237060547,75.0999984741211
1594617931.4890726,19.299999237060547,75.0999984741211
1594617927.1353323,19.299999237060547,75.0
1594617922.7844255,19.299999237060547,75.0
1594617918.4303632,19.299999237060547,75.0
1594617913.0052435,19.299999237060547,75.0
1594617908.6328402,19.299999237060547,75.0999984741211
1594617903.2075706,19.299999237060547,74.9000015258789
1594617899.392935,19.299999237060547,74.9000015258789
1594617895.5780725,19.299999237060547,74.9000015258789
1594617885.3199315,19.299999237060547,75.0
1594617880.9697726,19.299999237060547,75.30000305175781
1594617877.1473439,19.299999237060547,75.0
1594617871.7190607,19.299999237060547,74.9000015258789
1594617865.2145462,19.299999237060547,75.0
1594617859.247045,19.299999237060547,75.0
1594617853.2852967,19.299999237060547,74.9000015258789
1594617847.2299619,19.299999237060547,75.0
1594617842.8798218,19.200000762939453,74.9000015258789
1594617835.3017545,19.299999237060547,75.0
1594617829.8739007,19.299999237060547,74.9000015258789
1594617820.1453714,19.299999237060547,75.0
1594617813.6428006,19.299999237060547,74.9000015258789
1594617809.8276176,19.299999237060547,74.9000015258789
1594617804.9387867,19.299999237060547,74.9000015258789
1594617799.5110073,19.299999237060547,74.9000015258789
1594617795.1483948,19.299999237060547,74.9000015258789
1594617789.165175,19.299999237060547,74.80000305175781
1594617781.0448306,19.299999237060547,74.80000305175781
1594617773.455497,19.299999237060547,74.9000015258789
1594617768.0294044,19.299999237060547,74.80000305175781
1594617762.0672762,19.299999237060547,74.80000305175781
1594617757.7180045,19.299999237060547,74.5
1594617748.5213976,19.299999237060547,74.69999694824219
1594617743.6281495,19.299999237060547,74.69999694824219
1594617737.6702824,19.299999237060547,74.69999694824219
1594617728.4668026,19.299999237060547,74.5999984741211
1594617723.0424926,19.299999237060547,74.5
1594617713.3076982,19.299999237060547,74.4000015258789
1594617708.956335,19.299999237060547,74.30000305175781
1594617700.3097508,19.299999237060547,74.30000305175781
1594617695.9594064,19.299999237060547,74.30000305175781
1594617691.05763,19.299999237060547,74.30000305175781
1594617685.6304307,19.299999237060547,74.30000305175781
1594617676.9671974,19.299999237060547,74.4000015258789
1594617672.0792847,19.299999237060547,74.69999694824219
1594617667.7022488,19.299999237060547,74.4000015258789
1594617660.6616054,19.299999237060547,74.4000015258789
1594617656.8477185,19.299999237060547,74.4000015258789
1594617653.0088608,19.299999237060547,74.4000015258789
1594617648.119628,19.299999237060547,74.30000305175781
1594617643.2292027,19.299999237060547,74.30000305175781
1594617638.3438349,19.299999237060547,74.5
1594617629.6785994,19.299999237060547,74.5
1594617625.3261015,19.299999237060547,74.4000015258789
1594617618.831005,19.299999237060547,74.4000015258789
1594617614.4748385,19.299999237060547,74.5
1594617607.3796089,19.299999237060547,74.19999694824219
1594617596.5820267,19.299999237060547,74.5999984741211
1594617590.6195664,19.299999237060547,74.30000305175781
1594617586.27044,19.399999618530273,74.4000015258789
1594617581.918794,19.399999618530273,74.19999694824219
1594617577.0319679,19.299999237060547,74.19999694824219
1594617568.9142902,19.399999618530273,74.30000305175781
1594617565.0981493,19.399999618530273,74.30000305175781
1594617560.7447686,19.399999618530273,74.30000305175781
1594617554.2487655,19.399999618530273,74.30000305175781
1594617548.23756,19.399999618530273,74.5
1594617540.1325376,19.399999618530273,74.4000015258789
1594617536.3079474,19.399999618530273,74.30000305175781
1594617526.047752,19.399999618530273,74.30000305175781
1594617520.0830102,19.399999618530273,74.19999694824219
1594617514.1231878,19.5,74.19999694824219
1594617509.7688358,19.399999618530273,74.19999694824219
1594617503.8081784,19.5,74.30000305175781
1594617499.458019,19.5,74.30000305175781
1594617493.4952955,19.5,74.19999694824219
1594617482.6657028,19.5,74.30000305175781
1594617476.1674175,19.5,74.5
1594617471.817179,19.5,74.5
1594617463.169559,19.399999618530273,74.30000305175781
1594617458.2821836,19.5,74.30000305175781
1594617448.0204887,19.5,74.4000015258789
1594617440.9685981,19.5,74.5
1594617436.0785522,19.5,74.5
1594617427.9529696,19.5,74.5
1594617423.0603936,19.5,74.5
1594617418.149955,19.5,74.5
1594617413.260732,19.5,74.5
1594617407.8351667,19.5,74.30000305175781
1594617404.0229769,19.5,74.9000015258789
1594617396.9688425,19.5,74.30000305175781
1594617390.9983945,19.5,74.30000305175781
1594617372.9511776,19.5,74.5
1594617363.1898792,19.600000381469727,74.5
1594617351.0352614,19.5,74.5
1594617343.4424865,19.600000381469727,74.5
1594617337.4774268,19.600000381469727,74.5999984741211
1594617332.5880053,19.600000381469727,74.69999694824219
1594617325.019725,19.600000381469727,74.9000015258789
1594617319.5942662,19.600000381469727,75.0
1594617315.2398696,19.600000381469727,75.0
1594617308.7373743,19.600000381469727,75.0999984741211
1594617302.2394636,19.600000381469727,75.19999694824219
1594617297.3503466,19.600000381469727,75.19999694824219
1594617290.8516324,19.600000381469727,75.0999984741211
1594617282.7419574,19.600000381469727,75.30000305175781
1594617278.9276981,19.600000381469727,75.30000305175781
1594617266.2373724,19.600000381469727,75.4000015258789
1594617260.2717273,19.600000381469727,75.4000015258789
1594617255.9167356,19.600000381469727,75.4000015258789
1594617248.860175,19.600000381469727,75.4000015258789
1594617242.8904462,19.600000381469727,75.5
1594617238.536299,19.600000381469727,75.19999694824219
1594617229.8822098,19.600000381469727,75.19999694824219
1594617220.68066,19.600000381469727,75.0999984741211
1594617216.328241,19.600000381469727,75.0999984741211
1594617211.9766116,19.600000381469727,75.0
1594617206.5503216,19.600000381469727,75.0999984741211
1594617202.7358992,19.600000381469727,75.19999694824219
1594617198.9168534,19.600000381469727,75.19999694824219
1594617186.7168274,19.600000381469727,75.5999984741211
1594617181.2958298,19.600000381469727,75.9000015258789
1594617166.9871914,19.600000381469727,76.0
1594617163.17265,19.600000381469727,76.0
1594617156.6660864,19.600000381469727,76.0
1594617151.7775507,19.600000381469727,76.0
1594617147.958807,19.600000381469727,76.19999694824219
1594617144.136752,19.600000381469727,76.0
1594617130.9252887,19.600000381469727,76.30000305175781
1594617127.1078944,19.600000381469727,76.0
1594617121.14333,19.600000381469727,76.19999694824219
1594617114.1063318,19.600000381469727,76.0
1594617109.220633,19.600000381469727,76.0
1594617104.33126,19.600000381469727,76.0
1594617100.5178444,19.600000381469727,76.0
1594617096.1543458,19.600000381469727,76.0
1594617092.3407347,19.600000381469727,76.0
1594617087.4505596,19.600000381469727,75.9000015258789
1594617082.5599074,19.600000381469727,75.9000015258789
1594617072.296318,19.600000381469727,76.19999694824219
1594617068.4778404,19.600000381469727,75.9000015258789
1594617062.5140948,19.600000381469727,76.0
1594617056.0066,19.600000381469727,76.0
1594617048.4277804,19.600000381469727,76.0
1594617043.000466,19.600000381469727,75.9000015258789
1594617034.8802333,19.600000381469727,75.9000015258789
1594617030.5271535,19.600000381469727,75.80000305175781
1594617020.7911196,19.600000381469727,75.80000305175781
1594617016.4410467,19.600000381469727,75.80000305175781
1594617009.937572,19.600000381469727,75.9000015258789
1594617001.827292,19.600000381469727,75.9000015258789
1594616994.771062,19.600000381469727,75.80000305175781
1594616985.5789773,19.600000381469727,75.9000015258789
1594616980.6642108,19.600000381469727,76.0
1594616975.2327926,19.600000381469727,76.0
1594616970.3432753,19.600000381469727,76.0
1594616965.9906034,19.600000381469727,75.9000015258789
1594616960.0245528,19.600000381469727,75.9000015258789
1594616955.671036,19.600000381469727,75.9000015258789
1594616948.6082056,19.600000381469727,75.80000305175781
1594616942.6513634,19.600000381469727,75.80000305175781
1594616928.9127133,19.600000381469727,75.9000015258789
1594616921.8784044,19.600000381469727,76.0
1594616916.9786193,19.600000381469727,76.0
1594616912.626208,19.600000381469727,76.0999984741211
1594616900.4884336,19.600000381469727,76.19999694824219
1594616894.5213373,19.600000381469727,76.0
1594616890.7081375,19.600000381469727,76.0
1594616883.6600578,19.600000381469727,76.0
1594616878.7712445,19.600000381469727,76.0
1594616874.4203756,19.600000381469727,76.0
1594616870.0699875,19.600000381469727,76.0
1594616865.7196605,19.600000381469727,76.0
1594616858.6873734,19.600000381469727,76.0
1594616854.336259,19.600000381469727,75.9000015258789
1594616848.897263,19.600000381469727,76.0
1594616844.5433648,19.600000381469727,76.0
1594616840.7285945,19.600000381469727,76.0
1594616835.3008714,19.600000381469727,76.0
1594616826.6324089,19.600000381469727,76.69999694824219
1594616822.8176134,19.600000381469727,76.0
1594616817.9282453,19.600000381469727,76.0
1594616813.0395386,19.600000381469727,76.0
1594616808.6873252,19.600000381469727,76.0
1594616803.7890694,19.600000381469727,75.9000015258789
1594616798.8995125,19.600000381469727,75.9000015258789
1594616794.549094,19.600000381469727,75.9000015258789
1594616790.1971145,19.600000381469727,75.9000015258789
1594616785.8449454,19.600000381469727,75.80000305175781
1594616782.0302176,19.600000381469727,75.80000305175781
1594616775.527316,19.600000381469727,75.9000015258789
1594616767.3697238,19.600000381469727,75.9000015258789
1594616759.7923539,19.600000381469727,75.9000015258789
1594616752.2182178,19.600000381469727,75.9000015258789
1594616746.2588365,19.600000381469727,75.9000015258789
1594616742.4445767,19.600000381469727,75.9000015258789
1594616732.1806324,19.600000381469727,76.0
1594616728.3652134,19.600000381469727,75.80000305175781
1594616724.5514064,19.600000381469727,75.80000305175781
1594616716.4375393,19.600000381469727,75.9000015258789
1594616712.0836687,19.600000381469727,75.80000305175781
1594616701.292098,19.600000381469727,75.9000015258789
1594616697.4641213,19.600000381469727,75.9000015258789
1594616693.1038358,19.600000381469727,75.80000305175781
1594616687.6772525,19.600000381469727,75.80000305175781
1594616681.7100992,19.600000381469727,75.80000305175781
1594616671.980634,19.600000381469727,75.80000305175781
1594616660.639083,19.600000381469727,75.9000015258789
1594616655.748308,19.600000381469727,75.9000015258789
1594616648.6857164,19.600000381469727,76.0999984741211
1594616644.8621206,19.600000381469727,75.80000305175781
1594616641.0377352,19.600000381469727,75.80000305175781
1594616635.0698476,19.600000381469727,75.9000015258789
1594616625.8791652,19.600000381469727,76.0
1594616617.7653315,19.5,75.9000015258789
1594616612.3382404,19.600000381469727,76.0
1594616607.9866974,19.5,75.80000305175781
1594616603.1006114,19.600000381469727,75.9000015258789
1594616598.749029,19.600000381469727,75.9000015258789
1594616587.880045,19.600000381469727,75.9000015258789
1594616582.9882615,19.600000381469727,75.9000015258789
1594616573.8014126,19.600000381469727,76.0
1594616567.2995498,19.600000381469727,76.0
1594616562.9473774,19.600000381469727,75.9000015258789
1594616555.9159188,19.600000381469727,75.9000015258789
1594616552.098749,19.600000381469727,75.9000015258789
1594616545.5824332,19.600000381469727,75.9000015258789
1594616539.0799026,19.600000381469727,75.9000015258789
1594616533.120609,19.600000381469727,75.9000015258789
1594616529.2912095,19.600000381469727,75.9000015258789
1594616523.326237,19.5,76.19999694824219
1594616515.2165773,19.5,75.80000305175781
1594616511.3949785,19.600000381469727,76.0
1594616504.361509,19.600000381469727,76.0
1594616500.547534,19.600000381469727,76.0
1594616495.6564093,19.600000381469727,75.9000015258789
1594616488.0876133,19.5,75.80000305175781
1594616475.40146,19.5,63.20000076293945
1594616468.8660116,19.5,76.0
1594616463.979947,19.5,75.9000015258789
1594616457.4595046,19.5,75.80000305175781
1594616450.9563448,19.5,75.80000305175781
1594616444.993314,19.5,75.80000305175781
1594616438.4979582,19.5,75.80000305175781
1594616433.6092231,19.600000381469727,76.0
1594616429.2529802,19.5,75.80000305175781
1594616424.899557,19.600000381469727,75.9000015258789
1594616420.5472856,19.600000381469727,75.80000305175781
1594616416.727536,19.5,75.80000305175781
1594616406.9813516,19.5,75.80000305175781
1594616402.6187732,19.600000381469727,75.69999694824219
1594616398.797806,19.5,75.69999694824219
1594616393.371507,19.600000381469727,75.80000305175781
1594616387.4031663,19.600000381469727,75.9000015258789
1594616380.9013019,19.600000381469727,75.9000015258789
1594616377.0808368,19.600000381469727,75.9000015258789
1594616371.1162179,19.600000381469727,75.9000015258789
1594616367.3008294,19.5,75.69999694824219
1594616362.41264,19.600000381469727,75.80000305175781
1594616357.5228748,19.600000381469727,75.69999694824219
1594616350.4858596,19.5,75.5999984741211
1594616345.5609245,19.600000381469727,75.5999984741211
1594616339.5953875,19.5,75.80000305175781
1594616334.692123,19.5,75.69999694824219
1594616322.560868,19.5,75.69999694824219
1594616316.5895536,19.5,75.5999984741211
1594616312.7739947,19.5,75.5999984741211
1594616308.957625,19.5,75.5999984741211
1594616296.2568064,19.600000381469727,75.69999694824219
1594616292.4442124,19.600000381469727,75.69999694824219
1594616288.0689082,19.600000381469727,75.5999984741211
1594616282.642785,19.5,75.5999984741211
1594616270.4757895,19.600000381469727,75.5999984741211
1594616266.6602695,19.5,75.5999984741211
1594616261.7703273,19.5,75.80000305175781
1594616253.110333,19.600000381469727,75.80000305175781
1594616248.2209275,19.5,75.69999694824219
1594616243.8682182,19.5,75.69999694824219
1594616236.82995,19.5,75.69999694824219
1594616231.9417307,19.5,76.0
1594616227.0338526,19.5,75.5999984741211
1594616223.222146,19.600000381469727,75.5999984741211
1594616215.1090252,19.600000381469727,75.5999984741211
1594616209.6783285,19.5,75.5999984741211
1594616204.2550516,19.600000381469727,75.5999984741211
1594616193.4507356,19.5,75.5999984741211
1594616189.6322289,19.399999618530273,75.5999984741211
1594616184.2077837,19.5,75.5999984741211
1594616178.239344,19.600000381469727,75.69999694824219
1594616172.274189,19.5,75.80000305175781
1594616160.933289,19.5,75.69999694824219
1594616157.117638,19.5,75.69999694824219
1594616151.6920948,19.5,75.69999694824219
1594616147.3384786,19.5,75.5999984741211
1594616142.449552,19.5,75.5999984741211
1594616131.6402385,19.5,75.5999984741211
1594616127.287608,19.5,75.5999984741211
1594616122.397309,19.600000381469727,75.5999984741211
1594616118.022687,19.5,75.5
1594616104.7993588,19.5,75.5999984741211
1594616095.0722787,19.5,75.5999984741211
1594616091.2574556,19.5,75.5999984741211
1594616079.1080632,19.5,75.69999694824219
1594616073.679692,19.5,75.69999694824219
1594616069.8670642,19.5,76.69999694824219
1594616064.9727626,19.5,75.69999694824219
1594616060.0790586,19.5,75.69999694824219
1594616054.6517391,19.5,75.69999694824219
1594616047.5723212,19.5,75.5999984741211
1594616036.763464,19.5,75.69999694824219
1594616031.3364015,19.5,75.69999694824219
1594616026.9888113,19.5,75.69999694824219
1594616018.8694408,19.5,75.69999694824219
1594616013.9815097,19.5,75.69999694824219
1594616009.6356502,19.5,75.5999984741211
